0.991046 , 2.9202 , 0.0461809
0.990908 , 2.9203 , 0.0465358
0.99077 , 2.9204 , 0.0468881
0.990632 , 2.9205 , 0.0472377
0.990494 , 2.9206 , 0.0475847
0.990356 , 2.9207 , 0.0479293
0.990218 , 2.9208 , 0.0482713
0.99008 , 2.9209 , 0.048611
0.989942 , 2.921 , 0.0489484
0.989804 , 2.9211 , 0.0492834
0.989666 , 2.9212 , 0.0496162
0.989528 , 2.9213 , 0.0499467
0.98939 , 2.9214 , 0.0502751
0.989252 , 2.9215 , 0.0506014
0.989115 , 2.9216 , 0.0509256
0.988977 , 2.9217 , 0.0512477
0.988839 , 2.9218 , 0.0515678
0.988701 , 2.9219 , 0.051886
0.988563 , 2.922 , 0.0522022
0.988425 , 2.9221 , 0.0525166
0.988287 , 2.9222 , 0.052829
0.988149 , 2.9223 , 0.0531396
0.988012 , 2.9224 , 0.0534485
0.987874 , 2.9225 , 0.0537555
0.987736 , 2.9226 , 0.0540608
0.987598 , 2.9227 , 0.0543644
0.98746 , 2.9228 , 0.0546664
0.987322 , 2.9229 , 0.0549666
0.987184 , 2.923 , 0.0552653
0.987047 , 2.9231 , 0.0555623
0.986909 , 2.9232 , 0.0558578
0.986771 , 2.9233 , 0.0561517
0.986633 , 2.9234 , 0.0564441
0.986495 , 2.9235 , 0.0567349
0.986357 , 2.9236 , 0.0570243
0.98622 , 2.9237 , 0.0573123
0.986082 , 2.9238 , 0.0575988
0.985944 , 2.9239 , 0.0578839
0.985806 , 2.924 , 0.0581676
0.985668 , 2.9241 , 0.0584499
0.985531 , 2.9242 , 0.0587309
0.985393 , 2.9243 , 0.0590105
0.985255 , 2.9244 , 0.0592888
0.985117 , 2.9245 , 0.0595658
0.98498 , 2.9246 , 0.0598416
0.984842 , 2.9247 , 0.0601161
0.984704 , 2.9248 , 0.0603893
0.984566 , 2.9249 , 0.0606613
0.984429 , 2.925 , 0.0609321
0.984291 , 2.9251 , 0.0612017
0.984153 , 2.9252 , 0.0614701
0.984015 , 2.9253 , 0.0617374
0.983878 , 2.9254 , 0.0620035
0.98374 , 2.9255 , 0.0622685
0.983602 , 2.9256 , 0.0625323
0.983465 , 2.9257 , 0.0627951
0.983327 , 2.9258 , 0.0630568
0.983189 , 2.9259 , 0.0633173
0.983051 , 2.926 , 0.0635768
0.982914 , 2.9261 , 0.0638353
0.982776 , 2.9262 , 0.0640927
0.982638 , 2.9263 , 0.0643491
0.982501 , 2.9264 , 0.0646045
0.982363 , 2.9265 , 0.0648589
0.982225 , 2.9266 , 0.0651123
0.982088 , 2.9267 , 0.0653647
0.98195 , 2.9268 , 0.0656161
0.981812 , 2.9269 , 0.0658666
0.981675 , 2.927 , 0.0661162
0.981537 , 2.9271 , 0.0663648
0.981399 , 2.9272 , 0.0666124
0.981262 , 2.9273 , 0.0668592
0.981124 , 2.9274 , 0.0671051
0.980987 , 2.9275 , 0.06735
0.980849 , 2.9276 , 0.0675941
0.980711 , 2.9277 , 0.0678373
0.980574 , 2.9278 , 0.0680796
0.980436 , 2.9279 , 0.0683211
0.980299 , 2.928 , 0.0685618
0.980161 , 2.9281 , 0.0688016
0.980023 , 2.9282 , 0.0690405
0.979886 , 2.9283 , 0.0692787
0.979748 , 2.9284 , 0.069516
0.979611 , 2.9285 , 0.0697525
0.979473 , 2.9286 , 0.0699882
0.979335 , 2.9287 , 0.0702232
0.979198 , 2.9288 , 0.0704573
0.97906 , 2.9289 , 0.0706907
0.978923 , 2.929 , 0.0709233
0.978785 , 2.9291 , 0.0711536
0.978648 , 2.9292 , 0.0713847
0.97851 , 2.9293 , 0.0716152
0.978373 , 2.9294 , 0.0718448
0.978235 , 2.9295 , 0.0720738
0.978098 , 2.9296 , 0.072302
0.97796 , 2.9297 , 0.0725295
0.977823 , 2.9298 , 0.0727563
0.977685 , 2.9299 , 0.0729824
0.977548 , 2.93 , 0.0732078
0.97741 , 2.9301 , 0.0734326
0.977273 , 2.9302 , 0.0736566
0.977135 , 2.9303 , 0.0738799
0.976998 , 2.9304 , 0.0741026
0.97686 , 2.9305 , 0.0743246
0.976723 , 2.9306 , 0.074546
0.976585 , 2.9307 , 0.0747667
0.976448 , 2.9308 , 0.0749867
0.97631 , 2.9309 , 0.0752061
0.976173 , 2.931 , 0.0754249
0.976035 , 2.9311 , 0.075643
0.975898 , 2.9312 , 0.0758605
0.97576 , 2.9313 , 0.0760774
0.975623 , 2.9314 , 0.0762937
0.975486 , 2.9315 , 0.0765094
0.975348 , 2.9316 , 0.0767244
0.975211 , 2.9317 , 0.0769389
0.975073 , 2.9318 , 0.0771528
0.974936 , 2.9319 , 0.0773661
0.974799 , 2.932 , 0.0775788
0.974661 , 2.9321 , 0.0777909
0.974524 , 2.9322 , 0.0780024
0.974386 , 2.9323 , 0.0782134
0.974249 , 2.9324 , 0.0784238
0.974112 , 2.9325 , 0.0786336
0.973974 , 2.9326 , 0.0788429
0.973837 , 2.9327 , 0.0790517
0.973699 , 2.9328 , 0.0792599
0.973562 , 2.9329 , 0.0794675
0.973425 , 2.933 , 0.0796746
0.973287 , 2.9331 , 0.0798812
0.97315 , 2.9332 , 0.0800872
0.973013 , 2.9333 , 0.0802927
0.972875 , 2.9334 , 0.0804977
0.972738 , 2.9335 , 0.0807022
0.972601 , 2.9336 , 0.0809061
0.972463 , 2.9337 , 0.0811096
0.972326 , 2.9338 , 0.0813125
0.972189 , 2.9339 , 0.081515
0.972051 , 2.934 , 0.0817169
0.971914 , 2.9341 , 0.0819183
0.971777 , 2.9342 , 0.0821193
0.97164 , 2.9343 , 0.0823197
0.971502 , 2.9344 , 0.0825197
0.971365 , 2.9345 , 0.0827192
0.971228 , 2.9346 , 0.0829182
0.97109 , 2.9347 , 0.0831168
0.970953 , 2.9348 , 0.0833148
0.970816 , 2.9349 , 0.0835124
0.970679 , 2.935 , 0.0837096
0.970541 , 2.9351 , 0.0839062
0.970404 , 2.9352 , 0.0841025
0.970267 , 2.9353 , 0.0842982
0.97013 , 2.9354 , 0.0844935
0.969992 , 2.9355 , 0.0846884
0.969855 , 2.9356 , 0.0848828
0.969718 , 2.9357 , 0.0850768
0.969581 , 2.9358 , 0.0852703
0.969443 , 2.9359 , 0.0854634
0.969306 , 2.936 , 0.0856561
0.969169 , 2.9361 , 0.0858483
0.969032 , 2.9362 , 0.0860401
0.968895 , 2.9363 , 0.0862315
0.968757 , 2.9364 , 0.0864225
0.96862 , 2.9365 , 0.086613
0.968483 , 2.9366 , 0.0868032
0.968346 , 2.9367 , 0.0869929
0.968209 , 2.9368 , 0.0871822
0.968072 , 2.9369 , 0.0873711
0.967934 , 2.937 , 0.0875596
0.967797 , 2.9371 , 0.0877476
0.96766 , 2.9372 , 0.0879353
0.967523 , 2.9373 , 0.0881226
0.967386 , 2.9374 , 0.0883095
0.967249 , 2.9375 , 0.088496
0.967111 , 2.9376 , 0.0886821
0.966974 , 2.9377 , 0.0888678
0.966837 , 2.9378 , 0.0890532
0.9667 , 2.9379 , 0.0892381
0.966563 , 2.938 , 0.0894227
0.966426 , 2.9381 , 0.0896069
0.966289 , 2.9382 , 0.0897907
0.966152 , 2.9383 , 0.0899742
0.966015 , 2.9384 , 0.0901572
0.965877 , 2.9385 , 0.0903399
0.96574 , 2.9386 , 0.0905223
0.965603 , 2.9387 , 0.0907043
0.965466 , 2.9388 , 0.0908859
0.965329 , 2.9389 , 0.0910671
0.965192 , 2.939 , 0.091248
0.965055 , 2.9391 , 0.0914286
0.964918 , 2.9392 , 0.0916087
0.964781 , 2.9393 , 0.0917886
0.964644 , 2.9394 , 0.0919681
0.964507 , 2.9395 , 0.0921472
0.96437 , 2.9396 , 0.092326
0.964233 , 2.9397 , 0.0925044
0.964096 , 2.9398 , 0.0926825
0.963959 , 2.9399 , 0.0928603
0.963822 , 2.94 , 0.0930377
0.963685 , 2.9401 , 0.0932148
0.963548 , 2.9402 , 0.0933916
0.963411 , 2.9403 , 0.093568
0.963274 , 2.9404 , 0.0937441
0.963137 , 2.9405 , 0.0939199
0.963 , 2.9406 , 0.0940953
0.962863 , 2.9407 , 0.0942704
0.962726 , 2.9408 , 0.0944452
0.962589 , 2.9409 , 0.0946197
0.962452 , 2.941 , 0.0947938
0.962315 , 2.9411 , 0.0949677
0.962178 , 2.9412 , 0.0951412
0.962041 , 2.9413 , 0.0953144
0.961904 , 2.9414 , 0.0954873
0.961767 , 2.9415 , 0.0956599
0.96163 , 2.9416 , 0.0958321
0.961493 , 2.9417 , 0.0960041
0.961356 , 2.9418 , 0.0961758
0.961219 , 2.9419 , 0.0963471
0.961082 , 2.942 , 0.0965182
0.960945 , 2.9421 , 0.0966889
0.960808 , 2.9422 , 0.0968594
0.960672 , 2.9423 , 0.0970296
0.960535 , 2.9424 , 0.0971994
0.960398 , 2.9425 , 0.097369
0.960261 , 2.9426 , 0.0975383
0.960124 , 2.9427 , 0.0977072
0.959987 , 2.9428 , 0.0978759
0.95985 , 2.9429 , 0.0980443
0.959713 , 2.943 , 0.0982125
0.959576 , 2.9431 , 0.0983803
0.95944 , 2.9432 , 0.0985478
0.959303 , 2.9433 , 0.0987151
0.959166 , 2.9434 , 0.0988821
0.959029 , 2.9435 , 0.0990488
0.958892 , 2.9436 , 0.0992152
0.958755 , 2.9437 , 0.0993814
0.958618 , 2.9438 , 0.0995473
0.958482 , 2.9439 , 0.0997129
0.958345 , 2.944 , 0.0998782
0.958208 , 2.9441 , 0.100043
0.958071 , 2.9442 , 0.100208
0.957934 , 2.9443 , 0.100373
0.957798 , 2.9444 , 0.100537
0.957661 , 2.9445 , 0.100701
0.957524 , 2.9446 , 0.100865
0.957387 , 2.9447 , 0.101028
0.95725 , 2.9448 , 0.101191
0.957114 , 2.9449 , 0.101354
0.956977 , 2.945 , 0.101517
0.95684 , 2.9451 , 0.101679
0.956703 , 2.9452 , 0.101841
0.956566 , 2.9453 , 0.102003
0.95643 , 2.9454 , 0.102165
0.956293 , 2.9455 , 0.102326
0.956156 , 2.9456 , 0.102487
0.956019 , 2.9457 , 0.102648
0.955883 , 2.9458 , 0.102809
0.955746 , 2.9459 , 0.102969
0.955609 , 2.946 , 0.103129
0.955473 , 2.9461 , 0.103289
0.955336 , 2.9462 , 0.103449
0.955199 , 2.9463 , 0.103608
0.955062 , 2.9464 , 0.103768
0.954926 , 2.9465 , 0.103927
0.954789 , 2.9466 , 0.104085
0.954652 , 2.9467 , 0.104244
0.954516 , 2.9468 , 0.104402
0.954379 , 2.9469 , 0.10456
0.954242 , 2.947 , 0.104718
0.954106 , 2.9471 , 0.104875
0.953969 , 2.9472 , 0.105032
0.953832 , 2.9473 , 0.105189
0.953696 , 2.9474 , 0.105346
0.953559 , 2.9475 , 0.105503
0.953422 , 2.9476 , 0.105659
0.953286 , 2.9477 , 0.105815
0.953149 , 2.9478 , 0.105971
0.953012 , 2.9479 , 0.106127
0.952876 , 2.948 , 0.106282
0.952739 , 2.9481 , 0.106437
0.952602 , 2.9482 , 0.106592
0.952466 , 2.9483 , 0.106747
0.952329 , 2.9484 , 0.106902
0.952193 , 2.9485 , 0.107056
0.952056 , 2.9486 , 0.10721
0.951919 , 2.9487 , 0.107364
0.951783 , 2.9488 , 0.107517
0.951646 , 2.9489 , 0.107671
0.95151 , 2.949 , 0.107824
0.951373 , 2.9491 , 0.107977
0.951236 , 2.9492 , 0.10813
0.9511 , 2.9493 , 0.108282
0.950963 , 2.9494 , 0.108435
0.950827 , 2.9495 , 0.108587
0.95069 , 2.9496 , 0.108739
0.950554 , 2.9497 , 0.108891
0.950417 , 2.9498 , 0.109042
0.95028 , 2.9499 , 0.109193
0.950144 , 2.95 , 0.109345
0.950007 , 2.9501 , 0.109495
0.949871 , 2.9502 , 0.109646
0.949734 , 2.9503 , 0.109797
0.949598 , 2.9504 , 0.109947
0.949461 , 2.9505 , 0.110097
0.949325 , 2.9506 , 0.110247
0.949188 , 2.9507 , 0.110396
0.949052 , 2.9508 , 0.110546
0.948915 , 2.9509 , 0.110695
0.948779 , 2.951 , 0.110844
0.948642 , 2.9511 , 0.110993
0.948506 , 2.9512 , 0.111142
0.948369 , 2.9513 , 0.11129
0.948233 , 2.9514 , 0.111439
0.948096 , 2.9515 , 0.111587
0.94796 , 2.9516 , 0.111735
0.947824 , 2.9517 , 0.111882
0.947687 , 2.9518 , 0.11203
0.947551 , 2.9519 , 0.112177
0.947414 , 2.952 , 0.112324
0.947278 , 2.9521 , 0.112471
0.947141 , 2.9522 , 0.112618
0.947005 , 2.9523 , 0.112764
0.946868 , 2.9524 , 0.112911
0.946732 , 2.9525 , 0.113057
0.946596 , 2.9526 , 0.113203
0.946459 , 2.9527 , 0.113349
0.946323 , 2.9528 , 0.113494
0.946186 , 2.9529 , 0.11364
0.94605 , 2.953 , 0.113785
0.945914 , 2.9531 , 0.11393
0.945777 , 2.9532 , 0.114075
0.945641 , 2.9533 , 0.11422
0.945504 , 2.9534 , 0.114364
0.945368 , 2.9535 , 0.114508
0.945232 , 2.9536 , 0.114653
0.945095 , 2.9537 , 0.114797
0.944959 , 2.9538 , 0.11494
0.944823 , 2.9539 , 0.115084
0.944686 , 2.954 , 0.115227
0.94455 , 2.9541 , 0.115371
0.944414 , 2.9542 , 0.115514
0.944277 , 2.9543 , 0.115657
0.944141 , 2.9544 , 0.115799
0.944005 , 2.9545 , 0.115942
0.943868 , 2.9546 , 0.116084
0.943732 , 2.9547 , 0.116227
0.943596 , 2.9548 , 0.116369
0.943459 , 2.9549 , 0.11651
0.943323 , 2.955 , 0.116652
0.943187 , 2.9551 , 0.116794
0.943051 , 2.9552 , 0.116935
0.942914 , 2.9553 , 0.117076
0.942778 , 2.9554 , 0.117217
0.942642 , 2.9555 , 0.117358
0.942505 , 2.9556 , 0.117499
0.942369 , 2.9557 , 0.117639
0.942233 , 2.9558 , 0.11778
0.942097 , 2.9559 , 0.11792
0.94196 , 2.956 , 0.11806
0.941824 , 2.9561 , 0.1182
0.941688 , 2.9562 , 0.118339
0.941552 , 2.9563 , 0.118479
0.941415 , 2.9564 , 0.118618
0.941279 , 2.9565 , 0.118758
0.941143 , 2.9566 , 0.118897
0.941007 , 2.9567 , 0.119036
0.940871 , 2.9568 , 0.119174
0.940734 , 2.9569 , 0.119313
0.940598 , 2.957 , 0.119451
0.940462 , 2.9571 , 0.119589
0.940326 , 2.9572 , 0.119728
0.94019 , 2.9573 , 0.119866
0.940053 , 2.9574 , 0.120003
0.939917 , 2.9575 , 0.120141
0.939781 , 2.9576 , 0.120278
0.939645 , 2.9577 , 0.120416
0.939509 , 2.9578 , 0.120553
0.939373 , 2.9579 , 0.12069
0.939236 , 2.958 , 0.120827
0.9391 , 2.9581 , 0.120963
0.938964 , 2.9582 , 0.1211
0.938828 , 2.9583 , 0.121236
0.938692 , 2.9584 , 0.121372
0.938556 , 2.9585 , 0.121508
0.93842 , 2.9586 , 0.121644
0.938283 , 2.9587 , 0.121779
0.938147 , 2.9588 , 0.121915
0.938011 , 2.9589 , 0.122051
0.937875 , 2.959 , 0.122186
0.937739 , 2.9591 , 0.122321
0.937603 , 2.9592 , 0.122456
0.937467 , 2.9593 , 0.122591
0.937331 , 2.9594 , 0.122726
0.937195 , 2.9595 , 0.12286
0.937059 , 2.9596 , 0.122995
0.936922 , 2.9597 , 0.123129
0.936786 , 2.9598 , 0.123263
0.93665 , 2.9599 , 0.123397
0.936514 , 2.96 , 0.123531
0.936378 , 2.9601 , 0.123665
0.936242 , 2.9602 , 0.123799
0.936106 , 2.9603 , 0.123932
0.93597 , 2.9604 , 0.124065
0.935834 , 2.9605 , 0.124199
0.935698 , 2.9606 , 0.124332
0.935562 , 2.9607 , 0.124465
0.935426 , 2.9608 , 0.124597
0.93529 , 2.9609 , 0.12473
0.935154 , 2.961 , 0.124862
0.935018 , 2.9611 , 0.124995
0.934882 , 2.9612 , 0.125127
0.934746 , 2.9613 , 0.125259
0.93461 , 2.9614 , 0.125391
0.934474 , 2.9615 , 0.125523
0.934338 , 2.9616 , 0.125654
0.934202 , 2.9617 , 0.125786
0.934066 , 2.9618 , 0.125917
0.93393 , 2.9619 , 0.126048
0.933794 , 2.962 , 0.12618
0.933658 , 2.9621 , 0.126311
0.933522 , 2.9622 , 0.126441
0.933386 , 2.9623 , 0.126572
0.93325 , 2.9624 , 0.126703
0.933114 , 2.9625 , 0.126833
0.932978 , 2.9626 , 0.126963
0.932842 , 2.9627 , 0.127094
0.932707 , 2.9628 , 0.127224
0.932571 , 2.9629 , 0.127353
0.932435 , 2.963 , 0.127483
0.932299 , 2.9631 , 0.127613
0.932163 , 2.9632 , 0.127742
0.932027 , 2.9633 , 0.127872
0.931891 , 2.9634 , 0.128001
0.931755 , 2.9635 , 0.12813
0.931619 , 2.9636 , 0.128259
0.931483 , 2.9637 , 0.128388
0.931348 , 2.9638 , 0.128517
0.931212 , 2.9639 , 0.128645
0.931076 , 2.964 , 0.128774
0.93094 , 2.9641 , 0.128902
0.930804 , 2.9642 , 0.12903
0.930668 , 2.9643 , 0.129159
0.930532 , 2.9644 , 0.129287
0.930397 , 2.9645 , 0.129414
0.930261 , 2.9646 , 0.129542
0.930125 , 2.9647 , 0.12967
0.929989 , 2.9648 , 0.129797
0.929853 , 2.9649 , 0.129925
0.929717 , 2.965 , 0.130052
0.929582 , 2.9651 , 0.130179
0.929446 , 2.9652 , 0.130306
0.92931 , 2.9653 , 0.130433
0.929174 , 2.9654 , 0.13056
0.929038 , 2.9655 , 0.130686
0.928903 , 2.9656 , 0.130813
0.928767 , 2.9657 , 0.130939
0.928631 , 2.9658 , 0.131065
0.928495 , 2.9659 , 0.131192
0.928359 , 2.966 , 0.131318
0.928224 , 2.9661 , 0.131443
0.928088 , 2.9662 , 0.131569
0.927952 , 2.9663 , 0.131695
0.927816 , 2.9664 , 0.13182
0.927681 , 2.9665 , 0.131946
0.927545 , 2.9666 , 0.132071
0.927409 , 2.9667 , 0.132196
0.927273 , 2.9668 , 0.132321
0.927138 , 2.9669 , 0.132446
0.927002 , 2.967 , 0.132571
0.926866 , 2.9671 , 0.132696
0.926731 , 2.9672 , 0.132821
0.926595 , 2.9673 , 0.132945
0.926459 , 2.9674 , 0.133069
0.926323 , 2.9675 , 0.133194
0.926188 , 2.9676 , 0.133318
0.926052 , 2.9677 , 0.133442
0.925916 , 2.9678 , 0.133566
0.925781 , 2.9679 , 0.13369
0.925645 , 2.968 , 0.133813
0.925509 , 2.9681 , 0.133937
0.925374 , 2.9682 , 0.13406
0.925238 , 2.9683 , 0.134184
0.925102 , 2.9684 , 0.134307
0.924967 , 2.9685 , 0.13443
0.924831 , 2.9686 , 0.134553
0.924695 , 2.9687 , 0.134676
0.92456 , 2.9688 , 0.134799
0.924424 , 2.9689 , 0.134922
0.924289 , 2.969 , 0.135044
0.924153 , 2.9691 , 0.135167
0.924017 , 2.9692 , 0.135289
0.923882 , 2.9693 , 0.135411
0.923746 , 2.9694 , 0.135533
0.92361 , 2.9695 , 0.135655
0.923475 , 2.9696 , 0.135777
0.923339 , 2.9697 , 0.135899
0.923204 , 2.9698 , 0.136021
0.923068 , 2.9699 , 0.136143
0.922933 , 2.97 , 0.136264
0.922797 , 2.9701 , 0.136385
0.922661 , 2.9702 , 0.136507
0.922526 , 2.9703 , 0.136628
0.92239 , 2.9704 , 0.136749
0.922255 , 2.9705 , 0.13687
0.922119 , 2.9706 , 0.136991
0.921984 , 2.9707 , 0.137112
0.921848 , 2.9708 , 0.137232
0.921713 , 2.9709 , 0.137353
0.921577 , 2.971 , 0.137473
0.921441 , 2.9711 , 0.137594
0.921306 , 2.9712 , 0.137714
0.92117 , 2.9713 , 0.137834
0.921035 , 2.9714 , 0.137954
0.920899 , 2.9715 , 0.138074
0.920764 , 2.9716 , 0.138194
0.920628 , 2.9717 , 0.138313
0.920493 , 2.9718 , 0.138433
0.920357 , 2.9719 , 0.138553
0.920222 , 2.972 , 0.138672
0.920086 , 2.9721 , 0.138791
0.919951 , 2.9722 , 0.138911
0.919816 , 2.9723 , 0.13903
0.91968 , 2.9724 , 0.139149
0.919545 , 2.9725 , 0.139268
0.919409 , 2.9726 , 0.139386
0.919274 , 2.9727 , 0.139505
0.919138 , 2.9728 , 0.139624
0.919003 , 2.9729 , 0.139742
0.918867 , 2.973 , 0.139861
0.918732 , 2.9731 , 0.139979
0.918596 , 2.9732 , 0.140097
0.918461 , 2.9733 , 0.140215
0.918326 , 2.9734 , 0.140333
0.91819 , 2.9735 , 0.140451
0.918055 , 2.9736 , 0.140569
0.917919 , 2.9737 , 0.140687
0.917784 , 2.9738 , 0.140804
0.917649 , 2.9739 , 0.140922
0.917513 , 2.974 , 0.141039
0.917378 , 2.9741 , 0.141157
0.917242 , 2.9742 , 0.141274
0.917107 , 2.9743 , 0.141391
0.916972 , 2.9744 , 0.141508
0.916836 , 2.9745 , 0.141625
0.916701 , 2.9746 , 0.141742
0.916566 , 2.9747 , 0.141859
0.91643 , 2.9748 , 0.141975
0.916295 , 2.9749 , 0.142092
0.91616 , 2.975 , 0.142208
0.916024 , 2.9751 , 0.142325
0.915889 , 2.9752 , 0.142441
0.915754 , 2.9753 , 0.142557
0.915618 , 2.9754 , 0.142673
0.915483 , 2.9755 , 0.142789
0.915348 , 2.9756 , 0.142905
0.915212 , 2.9757 , 0.143021
0.915077 , 2.9758 , 0.143137
0.914942 , 2.9759 , 0.143253
0.914806 , 2.976 , 0.143368
0.914671 , 2.9761 , 0.143484
0.914536 , 2.9762 , 0.143599
0.914401 , 2.9763 , 0.143714
0.914265 , 2.9764 , 0.143829
0.91413 , 2.9765 , 0.143945
0.913995 , 2.9766 , 0.14406
0.91386 , 2.9767 , 0.144174
0.913724 , 2.9768 , 0.144289
0.913589 , 2.9769 , 0.144404
0.913454 , 2.977 , 0.144519
0.913319 , 2.9771 , 0.144633
0.913183 , 2.9772 , 0.144748
0.913048 , 2.9773 , 0.144862
0.912913 , 2.9774 , 0.144976
0.912778 , 2.9775 , 0.145091
0.912642 , 2.9776 , 0.145205
0.912507 , 2.9777 , 0.145319
0.912372 , 2.9778 , 0.145433
0.912237 , 2.9779 , 0.145546
0.912102 , 2.978 , 0.14566
0.911966 , 2.9781 , 0.145774
0.911831 , 2.9782 , 0.145887
0.911696 , 2.9783 , 0.146001
0.911561 , 2.9784 , 0.146114
0.911426 , 2.9785 , 0.146228
0.911291 , 2.9786 , 0.146341
0.911155 , 2.9787 , 0.146454
0.91102 , 2.9788 , 0.146567
0.910885 , 2.9789 , 0.14668
0.91075 , 2.979 , 0.146793
0.910615 , 2.9791 , 0.146906
0.91048 , 2.9792 , 0.147019
0.910344 , 2.9793 , 0.147131
0.910209 , 2.9794 , 0.147244
0.910074 , 2.9795 , 0.147356
0.909939 , 2.9796 , 0.147469
0.909804 , 2.9797 , 0.147581
0.909669 , 2.9798 , 0.147693
0.909534 , 2.9799 , 0.147805
0.909399 , 2.98 , 0.147917
0.909264 , 2.9801 , 0.148029
0.909128 , 2.9802 , 0.148141
0.908993 , 2.9803 , 0.148253
0.908858 , 2.9804 , 0.148365
0.908723 , 2.9805 , 0.148476
0.908588 , 2.9806 , 0.148588
0.908453 , 2.9807 , 0.148699
0.908318 , 2.9808 , 0.148811
0.908183 , 2.9809 , 0.148922
0.908048 , 2.981 , 0.149033
0.907913 , 2.9811 , 0.149144
0.907778 , 2.9812 , 0.149255
0.907643 , 2.9813 , 0.149366
0.907508 , 2.9814 , 0.149477
0.907373 , 2.9815 , 0.149588
0.907238 , 2.9816 , 0.149699
0.907103 , 2.9817 , 0.14981
0.906968 , 2.9818 , 0.14992
0.906833 , 2.9819 , 0.150031
0.906698 , 2.982 , 0.150141
0.906563 , 2.9821 , 0.150251
0.906428 , 2.9822 , 0.150362
0.906293 , 2.9823 , 0.150472
0.906158 , 2.9824 , 0.150582
0.906023 , 2.9825 , 0.150692
0.905888 , 2.9826 , 0.150802
0.905753 , 2.9827 , 0.150912
0.905618 , 2.9828 , 0.151021
0.905483 , 2.9829 , 0.151131
0.905348 , 2.983 , 0.151241
0.905213 , 2.9831 , 0.15135
0.905078 , 2.9832 , 0.15146
0.904943 , 2.9833 , 0.151569
0.904808 , 2.9834 , 0.151678
0.904673 , 2.9835 , 0.151788
0.904538 , 2.9836 , 0.151897
0.904403 , 2.9837 , 0.152006
0.904268 , 2.9838 , 0.152115
0.904133 , 2.9839 , 0.152224
0.903998 , 2.984 , 0.152333
0.903864 , 2.9841 , 0.152442
0.903729 , 2.9842 , 0.15255
0.903594 , 2.9843 , 0.152659
0.903459 , 2.9844 , 0.152767
0.903324 , 2.9845 , 0.152876
0.903189 , 2.9846 , 0.152984
0.903054 , 2.9847 , 0.153093
0.902919 , 2.9848 , 0.153201
0.902784 , 2.9849 , 0.153309
0.90265 , 2.985 , 0.153417
0.902515 , 2.9851 , 0.153525
0.90238 , 2.9852 , 0.153633
0.902245 , 2.9853 , 0.153741
0.90211 , 2.9854 , 0.153849
0.901975 , 2.9855 , 0.153956
0.901841 , 2.9856 , 0.154064
0.901706 , 2.9857 , 0.154172
0.901571 , 2.9858 , 0.154279
0.901436 , 2.9859 , 0.154387
0.901301 , 2.986 , 0.154494
0.901166 , 2.9861 , 0.154601
0.901032 , 2.9862 , 0.154708
